x;y
-143;-102
-143;-102
-143;-102
-143;-102
-143;-97
-143;-93
-143;-90
-143;-86
-143;-79
-143;-75
-143;-72
-143;-68
-143;-61
-143;-57
-143;-53
-143;-50
-143;-43
-143;-39
-143;-35
-143;-32
-143;-24
-143;-21
-143;-17
-143;-13
-143;-6
-143;-3
-143;0
-143;7
-143;11
-143;15
-143;22
-143;25
-143;29
-143;33
-143;36
-143;44
-143;47
-143;51
-143;55
-143;62
-143;65
-143;69
-143;73
-143;80
-143;84
-143;87
-143;91
-143;98
-143;98
-143;98
-143;98
-143;98
-143;98
-143;98
-143;98
-143;98
-143;98
-143;98
-143;96
-143;95
-143;92
-143;91
-143;90
-143;89
-143;89
-143;89
-143;89
-143;89
-143;97
-143;102
-143;111
-143;116
-143;120
-143;124
-143;130
-143;130
-143;130
-143;130
-143;130
-143;130
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
