x;y
72;-120
71;-120
69;-120
63;-120
59;-120
55;-115
45;-106
40;-101
36;-96
31;-92
27;-88
20;-81
17;-78
13;-75
10;-71
2;-71
-1;-71
-5;-71
-8;-71
-15;-76
-19;-79
-22;-83
-26;-86
-33;-92
-37;-94
-40;-96
-47;-99
-51;-101
-55;-102
-58;-102
-62;-102
-70;-102
-74;-102
-77;-102
-81;-102
-89;-102
-93;-102
-97;-102
-100;-102
-108;-102
-112;-102
-116;-102
-120;-102
-127;-102
-131;-102
-135;-102
-139;-102
-143;-102
-143;-102
-143;-102
-143;-102
-143;-102
-143;-102
-143;-102
-143;-102
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
